id,from,to,priority,type,shape,name,spreadType,bidi,distance
248099628,5974085819,6494918323,18,railway.subway,"[3698.05, 1593.98]",C,center,,
24893663#2,6181022490,270480393,1,highway.footway,"[3698.05, 1593.98]",,center,,
24895143#12,270480371,734960973,1,highway.footway,"[3705.94, 1596.68]",,center,,
24895143#2,5393012749,270480376,1,highway.footway,"[3713.9, 1599.39]",,center,,
24895143#6,270480367,5393012747,1,highway.footway,"[3724.26, 1602.93]",,center,,
24895143#8,5393012746,270480369,1,highway.footway,"[3732.84, 1602.64]",,center,,
24895143#9,270480369,270759399,1,highway.footway,"[3768.26, 1590.51]",,center,,
24913267#1,cluster_25661397_25662562_3767874527_3767874536_3767874549_3767875478_3767875479_8507892359,2055808362,12,highway.primary,"[3774.29, 1586.66]",Glinkastraße,,,
24913304#2,2400549288,5148297336,12,highway.primary,"[3723.08, 1457.95]",Unter den Linden,center,,
24913519#1,cluster_1827996421_1827996431_1827996436_1827996440_1827996455_1865536623_1865536624_2121324874_21487210_29221504_29221506_341340973_3792418585_3792418589_3792418616_3792418629_3792418630_3792418641_3792418767_3792418791_6795935364_6795935365,768082167,12,highway.primary,"[3680.68, 1459.47]",Karl-Liebknecht-Straße,center,,
24914141#0,3981411013,29123692,12,highway.primary,"[3630.67, 1453.45]",Karl-Liebknecht-Straße,center,,
24914141#5,29123692,3246778035,12,highway.primary,"[3628.88, 1453.02]",Karl-Liebknecht-Straße,center,,
24918205#3,270759396,270759386,1,highway.footway,"[3604.88, 1447.28]",,center,,
24918211#0,270759396,270759391,1,highway.footway,"[3534.46, 1420.65]",,center,,
24918211#1,270759391,5457635358,1,highway.footway,"[3527.53, 1421.86]",,center,,
24918211#5,6181021282,270759408,1,highway.footway,"[3474.54, 1461.35]",,center,,
24918213#0,270759391,5457635359,1,highway.footway,"[3466.99, 1466.97]",,center,,
24918224#2,5456884467,270480390,1,highway.footway,"[3465.73, 1471.33]",,center,,
24990040#1,cluster_27411994_9829191555_9891678205_9891678206_9891723325,cluster_1630500695_21487184,3,highway.residential,"[3466.2, 1474.69]",Dircksenstraße,,,
24992424#0,28373972,cluster_2086246928_28373974,11,highway.secondary,"[3507.08, 1578.58]",Stralauer Straße,,,
24992424#3,cluster_2086246928_28373974,3513423874,11,highway.secondary,"[3511.66, 1580.69]",Stralauer Straße,,,
24993933#1,5451501378,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,10,highway.tertiary,"[3770.77, 1450.26]",Rosa-Luxemburg-Straße,,,
251884680#0,cluster_25665646_3602294175_7515757037,8907681866,12,highway.primary,"[3778.28, 1447.95]",Unter den Linden,center,,
25294728,2796688606,4468994521,3,highway.residential,"[3783.79, 1446.06]",Rochstraße,,,
25294729,275525455,cluster_1288008787_5518191524,3,highway.residential,"[3267.0, 1484.16]",Rosenstraße,,,
25294731#0,cluster_1288008787_5518191524,1288008779,1,highway.footway,"[3354.91, 1480.19]",,center,,
25294731#1,1288008779,275525459,1,highway.footway,"[3407.34, 1479.28]",,center,,
25302636#1,cluster_1288008787_5518191524,cluster_1815335424_1819917465_662338385,3,highway.residential,"[3448.91, 1492.61]",Heidereutergasse,,,
25303637#1,7288375933,7288375935,1,highway.footway,"[3460.25, 1509.32]",,center,,
25303637#3,7288375928,9830554043,1,highway.footway,"[3475.53, 1536.81]",,center,,
25386365#1,4126731333,2071374916,20,railway.rail,"[3424.25, 1653.55]",6109,center,,-4866.65
254339565,2454155817,3426738891,1,highway.footway,"[3424.25, 1653.55]",,center,,
254339581#0,2601268946,2601268923,1,highway.footway,"[3394.31, 1668.94]",,center,,
254339581#2,4275787808,2601268916,1,highway.footway,"[3351.7, 1692.68]",,center,,
254339591#0,2601268855,4397121086,1,highway.footway,"[3329.06, 1706.76]",,center,,
254339591#6,2601268950,3442416172,1,highway.footway,"[3307.21, 1721.01]",,center,,
254339598#0,2601268944,2601268931,1,highway.footway,"[3195.63, 1792.24]",,center,,
254523863#0,2603295771,3442416175,1,highway.footway,"[3195.63, 1792.24]",,center,,
254523863#1,3442416175,2603295734,1,highway.footway,"[3193.38, 1790.36]",,center,,
256678738,2623152948,7100844850,1,highway.footway,"[3216.72, 1690.72]",,center,,
256678741#0,2623152952,7100962617,1,highway.service,"[3709.61, 1602.9]",,,,
256678741#1,7100962617,2623152962,1,highway.service,"[3708.31, 1603.96]",,,,
256678741#3,2623152960,9694184218,1,highway.service,"[3739.44, 1617.55]",,,,
25717694,280415334,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.service,"[3735.61, 1608.98]",Platz des 18. März,,,
25777189#0,281163853,281163847,1,highway.footway,"[3700.63, 1613.14]",,center,,
25777189#1,281163847,281163853,1,highway.footway,"[3701.75, 1612.24]",,center,,
25777235,287965662,281164655,1,highway.service,"[3700.61, 1610.15]",Versorgungstunnel Regierungsviertel,center,,
25777238,281164655,281164659,1,highway.service,"[3646.17, 1589.24]",Versorgungstunnel Regierungsviertel,center,,
25777240,281164659,cluster_281164656_999470587,1,highway.service,"[3518.89, 1601.53]",,center,,
259049401#0,cluster_3342715128_549334038_5541023494,5541023447,1,highway.service,"[3519.8, 1605.4]",,,,
259049401#1,5541023447,549334042,1,highway.service,"[3552.51, 1712.45]",,,,
259049401#2,549334042,3342715249,1,highway.service,"[3172.19, 1882.2]",,,,
259049401#3,3342715249,539004974,1,highway.service,"[3170.9, 1887.29]",,,,
259049408#1,2643742517,2643742524,1,highway.footway,"[3167.81, 1874.41]",,center,,
259049408#2,2643742524,2643742552,1,highway.footway,"[3167.81, 1874.41]",,center,,
259049409#2,cluster_1360395066_3342715591,cluster_1360395054_3342715571,1,highway.service,"[3161.42, 1872.58]",Virchowweg,,,
259049409#4,cluster_1360395054_3342715571,cluster_287019932_9911273938,1,highway.service,"[3377.86, 1821.06]",Virchowweg,,,
259078768,cluster_2644068266_26747947,8098189876,1,highway.footway,"[3377.86, 1821.06]",,center,,
25945965,283040101,cluster_26861434_8110783771,10,highway.tertiary,"[3376.12, 1816.52]",Marschallbrücke,,,
25945967#1,9962315473,29192951,1,highway.path,"[3193.83, 1799.56]",,,,
25946656#1,4531543093,29805121,20,railway.rail,"[3208.52, 1688.54]",6109,center,,
25946657#1,29805121,3672491298,20,railway.rail,"[3212.76, 1689.67]",6109,center,,
