id,from,to,priority,type,shape,name,spreadType,bidi,distance
868813903#0,8098179392,8098189822,1,highway.footway,"1674.74,1343.81 1667.50,1354.98 1658.22,1367.66 1650.04,1377.59 1637.31,1390.99 1622.50,1405.25 1612.81,1413.86 1597.86,1426.36 1585.56,1435.65 1571.38,1445.30 1560.29,1452.26 1544.00,1461.32 1526.13,1470.22 1506.15,1479.06 1503.09,1480.13",,center,,
868813906#0,8098189905,cluster_29039235_8098189824_8296993395_8296993396,1,highway.footway,"1707.61,1404.28 1710.74,1408.23",,center,,
868813906#1,cluster_29039235_8098189824_8296993395_8296993396,8098189829,1,highway.footway,"1710.74,1408.23 1728.28,1430.36",,center,,
868813906#2,8098189829,cluster_26748159_8098189832,1,highway.footway,"1728.28,1430.36 1755.10,1465.51 1757.37,1466.53 1780.34,1471.75",,center,,
868813906#3,cluster_26748159_8098189832,cluster_26748101_8296993390_8296993392,1,highway.footway,"1780.34,1471.75 1812.81,1479.69 1814.46,1480.07",,center,,
868813910#1,8098189867,cluster_2644068266_26747947,1,highway.footway,"1868.57,1389.74 1873.49,1382.14",,center,,
868813911#0,9919418909,9868196341,1,highway.footway,"1860.52,1807.80 1861.70,1792.03 1863.70,1788.73",,center,,
868813911#5,5024426066,cluster_3342715238_8098189880,1,highway.footway,"1872.12,1683.82 1873.52,1665.29",,center,,
868813911#6,cluster_3342715238_8098189880,cluster_3342715192_8098189879,1,highway.footway,"1873.52,1665.29 1875.41,1640.51",,center,,
868813911#7,cluster_3342715192_8098189879,9987853431,1,highway.footway,"1875.41,1640.51 1878.67,1598.98",,center,,
868813911#8,9987853431,8098189877,1,highway.footway,"1878.67,1598.98 1884.32,1526.88 1886.67,1497.85",,center,,
868813912#3,8098189871,cluster_29039237_8296993380_8296993381_8296993397,1,highway.footway,"1769.44,1364.59 1741.98,1358.04",,center,,
868813912#4,cluster_29039237_8296993380_8296993381_8296993397,8098189911,1,highway.footway,"1741.98,1358.04 1737.34,1356.94",,center,,
868813915,305018356,9986178364,1,highway.footway,"1868.23,1808.28 1871.20,1808.46 1877.30,1808.84",,center,,
868813916#0,8110558948,cluster_29039237_8296993380_8296993381_8296993397,1,highway.footway,"1747.45,1340.55 1742.19,1348.98",,center,,
868813916#1,cluster_29039237_8296993380_8296993381_8296993397,8098189911,1,highway.footway,"1742.19,1348.98 1737.34,1356.94",,center,,
868813916#2,8098189911,8098189906,1,highway.footway,"1737.34,1356.94 1732.78,1364.23 1728.96,1369.68 1725.96,1374.37 1721.78,1380.62 1717.29,1388.12",,center,,
868813916#3,8098189906,cluster_29039235_8098189824_8296993395_8296993396,1,highway.footway,"1717.29,1388.12 1712.77,1395.68",,center,,
868813916#4,cluster_29039235_8098189824_8296993395_8296993396,8098189905,1,highway.footway,"1712.77,1395.68 1707.61,1404.28",,center,,
868813916#5,8098189905,8098189915,1,highway.footway,"1707.61,1404.28 1699.26,1419.19 1690.44,1433.93 1683.11,1446.94 1675.91,1459.67 1666.21,1475.87 1659.52,1487.12 1654.08,1496.37 1645.63,1510.41 1637.94,1521.55 1629.05,1533.01 1619.69,1544.25 1611.50,1553.26 1603.86,1560.87",,center,,
868813916#6,8098189915,8098189887,1,highway.footway,"1603.86,1560.87 1595.14,1568.61 1579.71,1581.15 1563.20,1593.23 1548.38,1602.62 1532.69,1610.50 1518.17,1617.54 1516.47,1555.15 1515.46,1495.31",,center,,
870659472#0,8110558948,cluster_1449083317_1702628665_8110558955_8110783740_8110783742_9503969252,1,highway.footway,"1747.45,1340.55 1754.00,1333.36 1760.62,1326.37 1766.01,1320.92 1771.59,1315.77 1776.07,1311.83 1781.94,1306.67 1785.13,1304.08 1788.42,1301.64",,center,,
870659472#3,cluster_1449083317_1702628665_8110558955_8110783740_8110783742_9503969252,8110783751,1,highway.footway,"1801.56,1292.40 1802.98,1291.44 1810.67,1286.31 1817.57,1282.30 1819.68,1281.07 1831.27,1274.10 1844.62,1267.05 1855.87,1260.94 1874.09,1253.41 1891.27,1247.45 1906.57,1242.35",,center,,
870683669,8098179357,8110783728,1,highway.footway,"1721.27,1269.40 1724.48,1270.64 1742.52,1277.27",,center,,
870683671#0,8110783736,8296993398,1,highway.service,"1747.41,1284.89 1746.85,1282.61 1720.43,1272.99",,center,,
870683671#1,8296993398,cluster_1702628670_8110783738,1,highway.service,"1720.43,1272.99 1711.30,1269.67",,center,,
870683672#1,cluster_1449083317_1702628665_8110558955_8110783740_8110783742_9503969252,8110783741,1,highway.service,"1791.65,1299.05 1778.81,1294.14",,center,,
870683673#1,8110558948,cluster_29039237_8296993380_8296993381_8296993397,1,highway.footway,"1747.45,1340.55 1750.47,1340.92 1754.94,1341.47",,center,,
870683673#2,cluster_29039237_8296993380_8296993381_8296993397,cluster_1074960874_8234010054,1,highway.footway,"1754.94,1341.47 1759.61,1342.59 1782.80,1319.98 1792.53,1311.53 1797.97,1306.80 1812.84,1295.69 1824.32,1288.28 1826.34,1286.81",,center,,
870683675#0,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,9258957566,1,highway.footway,"1938.82,885.06 1939.45,877.87",,center,,
870683677,cluster_9566521507_9566521508,8110783754,1,highway.footway,"1910.47,1202.98 1913.47,1199.29 1914.91,1191.95 1923.10,1053.93",,center,,
870683678#0,8110783759,cluster_21487180_2400549239_25662552_3767874518_3767874519_3767874532_3767874533_3767874554_9710833646,1,highway.footway,"1952.04,732.64 1961.61,733.63",,center,,
870683678#1,cluster_21487180_2400549239_25662552_3767874518_3767874519_3767874532_3767874533_3767874554_9710833646,8110783760,1,highway.footway,"1961.61,733.63 1968.41,734.17",,center,,
870683679#1,9258957565,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,1,highway.footway,"1955.15,879.39 1954.53,886.27 1953.29,899.81",,center,,
871955740,8121551051,cluster_303436980_8121551052,1,highway.footway,"2050.72,1739.92 2051.21,1733.51",,center,,
874505504,2425782615,8140749790,1,highway.service,"3751.92,1387.81 3747.82,1394.82 3746.19,1396.08 3740.34,1400.62 3720.71,1407.80 3707.90,1411.91 3697.22,1414.50 3679.48,1416.22 3664.69,1415.50 3651.31,1415.52",,,,
874528353#2,2882465305,25662542,3,highway.residential,"2427.55,595.21 2336.85,587.21 2333.55,586.93 2321.30,585.85",Behrenstraße,,,
877296426#0,9782267183,9782267165,1,highway.footway,"3343.82,1917.61 3339.67,1916.22 3336.07,1908.13 3325.08,1886.14",,center,,
877296426#2,9782267174,9782267186,1,highway.footway,"3322.36,1885.82 3284.66,1904.42 3283.77,1907.02",,center,,
877298242#1,9068723930,cluster_266592581_29221620_9070334323_9679555928_9828787584_9828787590,1,highway.footway,"3525.99,1865.84 3524.72,1865.83 3517.74,1893.01",,center,,
881245043#0,8205923780,8205923771,1,highway.footway,"2596.55,752.50 2601.24,752.85 2601.01,755.86",,center,,
881245043#3,8205923770,8196190735,1,highway.footway,"2600.65,760.75 2600.46,763.42 2605.60,763.79",,center,,
881527239#1,8198171069,9008557095,1,highway.footway,"2524.92,761.83 2525.33,760.18",,center,,
881527239#2,9008557095,8198171068,1,highway.footway,"2524.97,760.99 2525.60,750.32",,center,,
881527239#4,8507856797,8507856808,1,highway.footway,"2544.80,750.87 2552.30,752.49 2555.50,752.75 2567.02,752.69",,center,,
881527239#8,8198171067,9008557096,1,highway.footway,"2627.02,758.61 2626.54,763.82",,center,,
881527239#9,9008557096,8198171070,1,highway.footway,"2626.57,763.47 2626.01,769.98",,center,,
882389482,8205936556,8198977840,1,highway.footway,"2547.74,751.22 2547.91,749.51 2541.14,748.94",,center,,
882389494,cluster_25664779_25664841_6583929467_746803372,4489287308,12,highway.primary,"2639.06,781.11 2566.40,775.16",Unter den Linden,center,,
882389496#0,cluster_21487242_2264199819_6583929458_6583929462_6583929463_8507892381,8205936550,1,highway.footway,"2501.10,769.81 2502.04,758.43",,center,,
882389497,20246257,2045820585,11,highway.secondary,"2523.93,603.41 2523.20,611.35 2518.32,664.53",Friedrichstraße,,,
882389499#0,8196190731,8205936555,1,highway.footway,"2539.47,759.29 2546.96,759.95 2547.20,757.24",,center,,
883691541#3,8205923782,8196141612,1,highway.footway,"2485.51,748.52 2485.40,749.64 2485.19,751.97",,center,,
884458374,8225207923,8225207922,1,highway.footway,"3519.48,1429.28 3523.31,1433.66 3527.54,1438.77",,center,,
885480611#1,cluster_1074960874_8234010054,8234010060,1,highway.footway,"1826.34,1286.81 1840.19,1278.89 1854.47,1271.13 1868.67,1264.94 1884.67,1259.18 1900.96,1253.41 1905.80,1251.94",,center,,
885480612#0,8234010068,cluster_26747880_8110783768_8296993385,1,highway.footway,"1919.96,1284.39 1912.37,1283.88",,center,,
885480612#1,cluster_26747880_8110783768_8296993385,8234010069,1,highway.footway,"1912.37,1283.88 1903.30,1283.24",,center,,
893334268,262482618,8302829585,1,highway.service,"2279.69,1054.37 2269.23,1053.62 2261.62,1053.42",,,,
893334270#1,8302829588,8302829590,1,highway.footway,"2224.28,1051.78 2193.10,1050.41 2191.88,1064.78",,center,,
894814131,8317596677,8317596695,1,highway.cycleway,"1740.94,502.41 1742.13,525.31 1751.23,614.61 1751.63,623.42 1751.23,630.16 1748.43,638.62 1744.82,645.15 1742.47,648.67 1740.58,651.42 1738.87,655.63 1738.33,657.69 1737.66,676.08",,center,,
894814132,8317596693,5054469383,12,highway.primary,"1734.31,752.88 1734.94,756.61 1734.75,763.76 1734.33,767.39",Ebertstraße,center,,
894814133,8317596695,262454196,1,highway.footway,"1737.66,676.08 1751.14,677.28 1764.01,678.40 1770.08,678.10 1794.52,678.86",,center,,
894814134,262454197,8317596704,1,highway.footway,"1791.63,709.05 1781.39,707.28 1761.74,703.02 1748.93,701.83 1736.87,701.00",,center,,
894814135#1,8317596702,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.footway,"1715.33,699.16 1709.31,698.94 1701.49,691.55",,center,,
894814136,8317596704,8317596693,1,highway.cycleway,"1736.87,701.00 1735.81,732.04 1736.43,735.58 1737.70,740.53 1737.97,744.80 1737.15,747.84 1734.31,752.88",,center,,
894814137#0,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,8317596703,1,highway.footway,"1702.85,679.63 1718.54,674.08",,center,,
899067632,cluster_1348697004_1447899974_5824657588_5824657589_5824657593,8353772568,1,highway.footway,"1696.47,856.64 1694.23,848.32",,center,,
899946801#0,8361403527,8361403526,1,highway.service,"2831.59,468.13 2823.49,483.32 2822.38,499.48",,,,
899946801#1,8361403526,8361403533,1,highway.service,"2822.38,499.48 2821.19,503.54 2820.25,513.90 2820.05,516.08 2819.23,526.89",,,,
899946806,8361403533,8361403526,1,highway.service,"2819.23,526.89 2820.05,516.08 2820.25,513.90 2821.19,503.54 2822.38,499.48",,,,
899946807,8361403537,8361403536,1,highway.footway,"3408.49,706.78 3407.36,708.23 3398.23,721.81",,center,,
899946808,8361403539,9560743613,1,highway.footway,"3343.03,799.87 3345.28,796.52 3353.14,785.16 3376.70,753.29",,center,,
899946809,8361403541,8361403540,1,highway.footway,"3448.26,735.08 3446.96,736.83 3436.94,751.96",,center,,
899946810,8361403543,9560743612,1,highway.footway,"3384.17,828.41 3386.51,824.97 3396.16,810.97 3416.55,782.26",,center,,
899946811,8361403544,9830554031,1,highway.service,"3497.07,1491.06 3490.82,1493.22 3477.82,1498.74 3475.98,1499.56",,,,
899946813#1,9830554031,8361403544,1,highway.service,"3475.98,1499.56 3477.82,1498.74 3490.82,1493.22 3497.07,1491.06",,,,
906671393,1075544310,4616230259,1,highway.footway,"2892.07,1367.23 2883.58,1370.57 2870.30,1375.54",,center,,
906671394,4616230259,1919990093,1,highway.footway,"2870.30,1375.54 2866.02,1377.13 2861.20,1365.69",,center,,
906672303#3,652771230,652771232,1,highway.footway,"2966.64,1390.52 2976.00,1391.89 2982.23,1390.07 2985.92,1387.94 2991.17,1382.76 2994.86,1378.50 3003.74,1377.86",,center,,
909333699#1,8110783777,8110783757,1,highway.footway,"1923.70,1045.59 1924.01,1042.85 1929.42,986.02 1930.23,978.24",,center,,
909333700,cluster_26861434_8110783771,8110783757,1,highway.footway,"1938.94,978.88 1930.23,978.24",Reichstagufer,center,,
912645859#1,2786208366,8915603559,1,highway.footway,"1604.33,1282.33 1591.84,1273.89 1542.09,1231.51 1527.69,1219.25",,center,,
915368061,1348731995,26914132,1,highway.service,"1877.92,716.34 1876.26,733.38 1874.60,750.42 1842.42,748.18 1830.35,747.34 1789.08,744.47",Pariser Platz,center,,
915368063,262454196,26914118,1,highway.service,"1794.52,678.86 1795.93,662.64 1797.48,641.87 1860.75,646.77 1883.71,648.72 1880.80,686.57",Pariser Platz,,,
915958587#0,8507856775,9008557099,1,highway.footway,"2652.90,772.99 2653.52,765.57",,center,,
915958587#1,9008557099,8507856774,1,highway.footway,"2653.50,765.87 2653.97,759.92",,center,,
915958590#1,8507856787,8507856788,1,highway.footway,"2174.45,720.06 2173.92,731.15",,center,,
915958590#2,8507856788,8507856787,1,highway.footway,"2172.92,731.01 2172.63,734.24 2175.57,734.02 2177.71,733.61 2177.87,731.07 2179.19,721.13 2178.67,719.40 2177.98,718.73 2173.71,717.41 2173.45,720.02",,center,,
915958593#1,8507856788,8507856787,1,highway.footway,"2171.93,731.05 2172.45,719.97",,center,,
915958593#4,8507856785,8507856788,1,highway.footway,"1981.48,716.45 2047.76,721.72 2172.92,731.01",,center,,
915958595,8507856791,8196202076,1,highway.footway,"2550.65,753.28 2550.79,751.55 2553.07,751.69",,center,,
915958597#0,8507856797,8507856808,1,highway.footway,"2544.72,751.87 2545.08,749.09 2552.55,749.55 2555.74,749.82 2567.08,750.57 2566.94,753.68",,center,,
915958597#1,8507856808,8507856797,1,highway.footway,"2566.85,754.68 2555.50,752.75 2552.30,752.49 2544.64,752.86",,center,,
915958599#0,8198171069,9008557094,1,highway.footway,"2525.92,761.89 2525.79,764.14 2521.93,763.71 2519.93,763.50 2518.55,762.41 2518.66,760.66 2519.22,755.65",,center,,
915958599#1,9008557094,8198171068,1,highway.footway,"2519.22,755.65 2520.14,747.30 2521.20,747.25 2525.88,747.52 2527.10,747.63 2526.60,750.38",,center,,
915958599#2,8198171068,9008557095,1,highway.footway,"2527.60,750.44 2526.96,761.10",,center,,
915958599#3,9008557095,8198171069,1,highway.footway,"2526.70,760.26 2526.92,761.95",,center,,
915958601#0,8198171070,9008557096,1,highway.footway,"2624.02,769.80 2624.61,763.30",,center,,
915958601#1,9008557096,8198171067,1,highway.footway,"2624.58,763.64 2625.02,758.43",,center,,
915958601#2,8198171067,9008557097,1,highway.footway,"2626.02,758.52 2626.23,755.29 2634.19,755.92 2634.84,758.49 2634.58,761.47 2634.35,764.23",,center,,
915958601#3,9008557097,8198171070,1,highway.footway,"2634.35,764.23 2633.83,770.13 2633.14,771.97 2631.76,772.84 2629.36,772.93 2626.55,772.67 2624.84,772.42 2625.01,769.89",,center,,
915958602#0,8507892324,8507892322,1,highway.footway,"2191.17,733.87 2191.65,722.40",,center,,
915958602#2,8507892321,8507892323,1,highway.footway,"2292.58,730.02 2292.16,742.11",,center,,
915958605#1,8507892323,8507892321,1,highway.footway,"2290.17,742.04 2290.58,729.96",,center,,
915958605#2,8507892321,3895407108,1,highway.footway,"2291.58,729.99 2291.69,727.32 2295.39,728.06",,center,,
915958605#3,3895407108,3895407143,1,highway.footway,"2295.39,728.06 2298.61,728.30 2299.67,729.78 2298.65,744.11 2297.74,744.89 2296.86,745.13 2295.04,745.30 2293.44,745.41",,center,,
915958605#4,3895407143,8507892323,1,highway.footway,"2293.44,745.41 2291.21,745.23 2291.17,742.00",,center,,
915958606#1,8507892322,8507892324,1,highway.footway,"2193.65,722.49 2193.16,733.96",,center,,
915958606#2,8507892324,8507892322,1,highway.footway,"2192.17,733.83 2192.04,736.46 2187.27,736.21 2185.93,734.92 2186.78,720.72 2188.56,719.02 2192.85,719.34 2192.65,722.45",,center,,
915958607#2,8507856785,8507856786,1,highway.footway,"1981.48,716.45 1980.58,718.93 1974.04,718.35 1972.03,717.33 1971.89,715.95 1976.14,702.00 1977.31,701.50 1987.06,702.24 1986.04,704.87",,center,,
915958608#0,8507892350,8507892342,1,highway.footway,"1891.76,712.12 1956.96,716.71 1961.28,700.98 1959.29,699.83 1893.36,694.03 1890.74,693.74 1888.14,694.21 1886.79,694.77 1884.34,696.62 1882.58,699.28",,center,,
915958608#1,8507892342,8507892350,1,highway.footway,"1882.58,699.28 1881.96,701.35 1881.83,703.49 1882.21,705.61 1883.10,707.62 1884.43,709.37 1886.97,711.20 1889.30,711.99 1891.76,712.12",,center,,
915958609#0,8507892355,8507892353,1,highway.footway,"1954.71,710.97 1910.89,707.74 1911.08,704.41",,center,,
915958609#1,8507892353,8507892351,1,highway.footway,"1911.08,704.41 1911.28,700.71 1956.47,704.64",,center,,
915958610,8205936553,cluster_21487242_2264199819_6583929458_6583929462_6583929463_8507892381,1,highway.footway,"2502.78,749.31 2502.51,736.33",,center,,
915958611#1,9008557093,8507892372,1,highway.footway,"2506.37,754.55 2506.73,747.46 2506.39,746.58 2505.80,745.91 2498.22,745.11 2498.01,747.57",,center,,
915958611#3,8507892371,9008557093,1,highway.footway,"2496.91,759.19 2496.69,761.81 2504.05,762.36 2505.34,761.52 2506.11,759.89 2506.37,754.55",,center,,
915958612#1,8507892373,8507892374,1,highway.footway,"2323.38,732.68 2322.42,744.54",,center,,
915958612#2,8507892374,8507892373,1,highway.footway,"2321.43,744.38 2321.21,747.01 2317.12,746.51 2315.10,745.35 2314.15,743.85 2314.27,740.02 2314.86,734.76 2315.12,732.94 2315.99,730.49 2316.98,730.07 2318.14,729.74 2322.60,730.14 2322.39,732.60",,center,,
915958615#0,8507892374,8507892373,1,highway.footway,"2320.43,744.38 2321.39,732.51",,center,,
915958620#1,8507892377,8507856791,1,highway.footway,"2622.83,762.35 2623.08,759.18 2558.63,753.93 2550.65,753.28",,center,,
915958620#2,8507856791,8507892376,1,highway.footway,"2550.65,753.28 2523.29,751.05 2522.86,755.12",,center,,
915958621#1,9008557098,8507856774,1,highway.footway,"2646.46,765.17 2646.95,758.70 2647.92,757.13 2655.14,757.96 2654.97,760.00",,center,,
915958621#2,8507856774,9008557099,1,highway.footway,"2655.97,760.08 2655.46,766.04",,center,,
915958621#3,9008557099,8507856775,1,highway.footway,"2655.49,765.73 2654.89,773.16",,center,,
915958621#4,8507856775,9008557098,1,highway.footway,"2653.89,773.08 2653.73,775.03 2647.80,774.39 2645.86,773.17 2646.46,765.17",,center,,
915958622#0,262525190,8507892402,1,highway.footway,"2782.57,785.34 2793.66,786.20 2795.44,785.68 2798.15,783.94 2800.10,781.44 2800.73,778.75 2800.48,775.90 2799.96,773.73 2797.86,771.53 2795.62,769.88 2793.08,769.43 2783.80,768.44",,center,,
915958622#1,8507892402,2488151176,1,highway.footway,"2784.78,768.25 2784.50,772.19",,center,,
915958622#2,2488151176,2488151173,1,highway.footway,"2783.51,772.11 2785.84,774.83 2785.55,780.39 2781.93,783.11",,center,,
915958622#3,2488151173,262525190,1,highway.footway,"2782.89,782.83 2783.56,785.47",,center,,
92437984#0,26734307,1073123750,1,highway.service,"1578.09,1041.94 1583.89,1024.15 1587.73,1007.22 1589.69,995.89 1590.72,983.23 1590.74,964.95 1590.34,951.73",Platz der Republik,,,
92437984#1,1073123750,1352310810,1,highway.service,"1590.34,951.73 1590.08,938.28 1588.84,920.86 1587.04,908.62 1584.26,896.30 1580.52,883.86 1578.02,878.44 1569.42,860.15",Platz der Republik,,,
